id,employeeid,log_datetime,direction,shortname,serialno
53883,1697,2024-11-12 14:00:06+00,Out Device,CHECKOUT,NCD8242000384
53884,1532,2024-11-12 14:00:10+00,Out Device,CHECKOUT,NCD8242000384
53885,1552,2024-11-12 14:00:12+00,Out Device,CHECKOUT,NCD8242000384
53931,1214,2024-11-12 14:13:11+00,In Device,CHECKIN,NCD8242000216
53932,1251,2024-11-12 14:13:15+00,In Device,CHECKIN,NCD8242000216
53933,1243,2024-11-12 14:13:17+00,In Device,CHECKIN,NCD8242000216
53934,1612,2024-11-12 14:13:19+00,In Device,CHECKIN,NCD8242000216
53935,1572,2024-11-12 14:13:21+00,In Device,CHECKIN,NCD8242000216
53758,1393,2024-11-12 13:33:39+00,In Device,CHECKIN,NCD8242000216
53902,798,2024-11-12 14:02:59+00,Out Device,CHECKOUT,NCD8242000384
53903,845,2024-11-12 14:03:02+00,Out Device,CHECKOUT,NCD8242000384
53904,1086,2024-11-12 14:03:17+00,Out Device,CHECKOUT,NCD8242000384
53771,1293,2024-11-12 13:49:06+00,In Device,CHECKIN,NCD8242000216
53772,1045,2024-11-12 13:49:47+00,In Device,CHECKIN,NCD8242000216
53773,1499,2024-11-12 13:49:58+00,In Device,CHECKIN,NCD8242000216
53774,976,2024-11-12 13:50:18+00,In Device,CHECKIN,NCD8242000216
53775,964,2024-11-12 13:50:20+00,In Device,CHECKIN,NCD8242000216
53776,1549,2024-11-12 13:50:22+00,In Device,CHECKIN,NCD8242000216
53777,1279,2024-11-12 13:50:27+00,In Device,CHECKIN,NCD8242000216
53778,1171,2024-11-12 13:50:37+00,In Device,CHECKIN,NCD8242000216
53779,1259,2024-11-12 13:51:10+00,In Device,CHECKIN,NCD8242000216
53790,1030,2024-11-12 13:52:58+00,In Device,CHECKIN,NCD8242000216
53791,1441,2024-11-12 13:53:06+00,In Device,CHECKIN,NCD8242000216
53792,1443,2024-11-12 13:53:08+00,In Device,CHECKIN,NCD8242000216
53840,1570,2024-11-12 13:57:46+00,In Device,CHECKIN,NCD8242000216
53841,1134,2024-11-12 13:57:49+00,In Device,CHECKIN,NCD8242000216
53842,911,2024-11-12 13:57:59+00,Out Device,CHECKOUT,NCD8242000384
53843,1492,2024-11-12 13:58:02+00,Out Device,CHECKOUT,NCD8242000384
53844,1452,2024-11-12 13:58:03+00,Out Device,CHECKOUT,NCD8242000384
53845,1669,2024-11-12 13:58:07+00,Out Device,CHECKOUT,NCD8242000384
53846,1444,2024-11-12 13:57:58+00,In Device,CHECKIN,NCD8242000216
53847,1388,2024-11-12 13:58:08+00,Out Device,CHECKOUT,NCD8242000384
53848,896,2024-11-12 13:58:01+00,In Device,CHECKIN,NCD8242000216
53849,1582,2024-11-12 13:58:11+00,Out Device,CHECKOUT,NCD8242000384
53850,1228,2024-11-12 13:58:01+00,In Device,CHECKIN,NCD8242000216
53851,1402,2024-11-12 13:58:12+00,Out Device,CHECKOUT,NCD8242000384
53852,1613,2024-11-12 13:58:15+00,Out Device,CHECKOUT,NCD8242000384
53853,1531,2024-11-12 13:58:18+00,Out Device,CHECKOUT,NCD8242000384
53892,1666,2024-11-12 14:00:59+00,Out Device,CHECKOUT,NCD8242000384
53893,1053,2024-11-12 14:01:10+00,Out Device,CHECKOUT,NCD8242000384
53894,1625,2024-11-12 14:01:17+00,Out Device,CHECKOUT,NCD8242000384
53901,916,2024-11-12 14:02:49+00,Out Device,CHECKOUT,NCD8242000384
53905,1611,2024-11-12 14:03:30+00,Out Device,CHECKOUT,NCD8242000384
53906,1635,2024-11-12 14:03:25+00,In Device,CHECKIN,NCD8242000216
53907,1684,2024-11-12 14:03:27+00,In Device,CHECKIN,NCD8242000216
53908,3,2024-11-12 14:03:45+00,Out Device,CHECKOUT,NCD8242000384
53924,1696,2024-11-12 14:08:55+00,In Device,CHECKIN,NCD8242000216
53925,1693,2024-11-12 14:08:57+00,In Device,CHECKIN,NCD8242000216
53926,1038,2024-11-12 14:09:27+00,Out Device,CHECKOUT,NCD8242000384
53821,1639,2024-11-12 13:56:51+00,Out Device,CHECKOUT,NCD8242000384
53822,1627,2024-11-12 13:56:43+00,In Device,CHECKIN,NCD8242000216
53823,1183,2024-11-12 13:56:45+00,In Device,CHECKIN,NCD8242000216
53824,1685,2024-11-12 13:56:47+00,In Device,CHECKIN,NCD8242000216
53825,1647,2024-11-12 13:56:51+00,In Device,CHECKIN,NCD8242000216
53826,1643,2024-11-12 13:57:01+00,Out Device,CHECKOUT,NCD8242000384
53827,1578,2024-11-12 13:57:08+00,Out Device,CHECKOUT,NCD8242000384
53828,1593,2024-11-12 13:57:09+00,Out Device,CHECKOUT,NCD8242000384
53829,1601,2024-11-12 13:57:14+00,Out Device,CHECKOUT,NCD8242000384
53830,1594,2024-11-12 13:57:15+00,Out Device,CHECKOUT,NCD8242000384
53831,1575,2024-11-12 13:57:18+00,Out Device,CHECKOUT,NCD8242000384
53912,4,2024-11-12 14:06:01+00,Out Device,CHECKOUT,NCD8242000384
53913,1623,2024-11-12 14:06:02+00,Out Device,CHECKOUT,NCD8242000384
53914,1245,2024-11-12 14:06:06+00,Out Device,CHECKOUT,NCD8242000384
53915,1230,2024-11-12 14:06:09+00,Out Device,CHECKOUT,NCD8242000384
53916,1486,2024-11-12 14:06:02+00,In Device,CHECKIN,NCD8242000216
53917,1547,2024-11-12 14:06:11+00,Out Device,CHECKOUT,NCD8242000384
53928,1596,2024-11-12 14:12:12+00,In Device,CHECKIN,NCD8242000216
53939,1543,2024-11-12 16:59:43+00,Out Device,CHECKOUT,NCD8242000384
53940,1449,2024-11-12 17:01:52+00,Out Device,CHECKOUT,NCD8242000384
53941,1624,2024-11-12 17:06:44+00,Out Device,CHECKOUT,NCD8242000384
53942,1143,2024-11-12 17:06:45+00,Out Device,CHECKOUT,NCD8242000384
53943,1687,2024-11-12 17:06:50+00,Out Device,CHECKOUT,NCD8242000384
53944,1485,2024-11-12 17:07:01+00,Out Device,CHECKOUT,NCD8242000384
53945,1063,2024-11-12 17:10:09+00,Out Device,CHECKOUT,NCD8242000384
53946,1483,2024-11-12 21:52:52+00,Out Device,CHECKOUT,NCD8242000384
53947,1592,2024-11-12 21:52:55+00,Out Device,CHECKOUT,NCD8242000384
53948,1289,2024-11-12 21:53:44+00,Out Device,CHECKOUT,NCD8242000384
53949,1033,2024-11-12 21:53:47+00,Out Device,CHECKOUT,NCD8242000384
53950,1570,2024-11-12 21:53:50+00,Out Device,CHECKOUT,NCD8242000384
53951,1596,2024-11-12 21:53:54+00,Out Device,CHECKOUT,NCD8242000384
53952,1627,2024-11-12 21:54:00+00,Out Device,CHECKOUT,NCD8242000384
53953,1134,2024-11-12 21:54:02+00,Out Device,CHECKOUT,NCD8242000384
53954,1183,2024-11-12 21:54:06+00,Out Device,CHECKOUT,NCD8242000384
53955,1488,2024-11-12 21:54:10+00,Out Device,CHECKOUT,NCD8242000384
53956,806,2024-11-12 21:54:13+00,Out Device,CHECKOUT,NCD8242000384
53957,1565,2024-11-12 21:54:16+00,Out Device,CHECKOUT,NCD8242000384
53958,1487,2024-11-12 21:54:18+00,Out Device,CHECKOUT,NCD8242000384
53959,1305,2024-11-12 21:54:24+00,Out Device,CHECKOUT,NCD8242000384
53960,1682,2024-11-12 21:54:34+00,Out Device,CHECKOUT,NCD8242000384
53961,1541,2024-11-12 21:54:38+00,Out Device,CHECKOUT,NCD8242000384
53962,1588,2024-11-12 21:54:40+00,Out Device,CHECKOUT,NCD8242000384
53963,1591,2024-11-12 21:55:03+00,Out Device,CHECKOUT,NCD8242000384
53964,1444,2024-11-12 21:55:35+00,Out Device,CHECKOUT,NCD8242000384
53965,1228,2024-11-12 21:55:38+00,Out Device,CHECKOUT,NCD8242000384
53966,1545,2024-11-12 21:55:59+00,Out Device,CHECKOUT,NCD8242000384
53967,1490,2024-11-12 21:56:05+00,Out Device,CHECKOUT,NCD8242000384
53968,1635,2024-11-12 21:56:07+00,Out Device,CHECKOUT,NCD8242000384
53969,1336,2024-11-12 21:56:10+00,Out Device,CHECKOUT,NCD8242000384
53970,1696,2024-11-12 21:56:12+00,Out Device,CHECKOUT,NCD8242000384
53971,1082,2024-11-12 21:56:15+00,Out Device,CHECKOUT,NCD8242000384
53972,1644,2024-11-12 21:56:17+00,Out Device,CHECKOUT,NCD8242000384
53973,1605,2024-11-12 21:56:19+00,Out Device,CHECKOUT,NCD8242000384
53974,1684,2024-11-12 21:56:21+00,Out Device,CHECKOUT,NCD8242000384
53975,1443,2024-11-12 21:56:24+00,Out Device,CHECKOUT,NCD8242000384
53976,1441,2024-11-12 21:56:26+00,Out Device,CHECKOUT,NCD8242000384
53977,1647,2024-11-12 21:56:38+00,Out Device,CHECKOUT,NCD8242000384
53978,1104,2024-11-12 21:57:00+00,Out Device,CHECKOUT,NCD8242000384
53979,844,2024-11-12 21:57:07+00,Out Device,CHECKOUT,NCD8242000384
53980,1119,2024-11-12 21:57:08+00,Out Device,CHECKOUT,NCD8242000384
53981,1550,2024-11-12 21:57:12+00,Out Device,CHECKOUT,NCD8242000384
53982,976,2024-11-12 21:57:15+00,Out Device,CHECKOUT,NCD8242000384
53983,1461,2024-11-12 21:57:19+00,Out Device,CHECKOUT,NCD8242000384
53984,1279,2024-11-12 21:57:21+00,Out Device,CHECKOUT,NCD8242000384
53985,1351,2024-11-12 21:57:28+00,Out Device,CHECKOUT,NCD8242000384
53986,1459,2024-11-12 21:57:36+00,Out Device,CHECKOUT,NCD8242000384
53987,1393,2024-11-12 21:57:39+00,Out Device,CHECKOUT,NCD8242000384
53988,1236,2024-11-12 21:57:57+00,Out Device,CHECKOUT,NCD8242000384
53989,1527,2024-11-12 21:57:59+00,Out Device,CHECKOUT,NCD8242000384
53990,1081,2024-11-12 21:58:02+00,Out Device,CHECKOUT,NCD8242000384
53991,1707,2024-11-12 21:58:43+00,Out Device,CHECKOUT,NCD8242000384
53992,1502,2024-11-12 21:58:53+00,Out Device,CHECKOUT,NCD8242000384
53993,1694,2024-11-12 21:58:58+00,Out Device,CHECKOUT,NCD8242000384
53994,1467,2024-11-12 21:59:19+00,Out Device,CHECKOUT,NCD8242000384
53995,896,2024-11-12 21:59:24+00,Out Device,CHECKOUT,NCD8242000384
53996,1685,2024-11-12 21:59:29+00,Out Device,CHECKOUT,NCD8242000384
53997,1690,2024-11-12 21:59:31+00,Out Device,CHECKOUT,NCD8242000384
53998,1251,2024-11-12 21:59:52+00,Out Device,CHECKOUT,NCD8242000384
53999,1261,2024-11-12 21:31:42+00,In Device,CHECKIN,NCD8242000216
54000,1286,2024-11-12 21:59:53+00,Out Device,CHECKOUT,NCD8242000384
54001,1093,2024-11-12 21:31:45+00,In Device,CHECKIN,NCD8242000216
54002,1215,2024-11-12 21:59:56+00,Out Device,CHECKOUT,NCD8242000384
54003,1524,2024-11-12 21:31:47+00,In Device,CHECKIN,NCD8242000216
54004,1549,2024-11-12 21:59:59+00,Out Device,CHECKOUT,NCD8242000384
54005,1523,2024-11-12 21:32:11+00,In Device,CHECKIN,NCD8242000216
54006,1602,2024-11-12 22:00:00+00,Out Device,CHECKOUT,NCD8242000384
54007,1358,2024-11-12 21:32:21+00,In Device,CHECKIN,NCD8242000216
54008,1410,2024-11-12 22:00:02+00,Out Device,CHECKOUT,NCD8242000384
54009,908,2024-11-12 21:32:23+00,In Device,CHECKIN,NCD8242000216
54010,894,2024-11-12 22:00:08+00,Out Device,CHECKOUT,NCD8242000384
54011,1200,2024-11-12 21:32:26+00,In Device,CHECKIN,NCD8242000216
54012,1648,2024-11-12 22:00:14+00,Out Device,CHECKOUT,NCD8242000384
54013,1595,2024-11-12 21:32:31+00,In Device,CHECKIN,NCD8242000216
54014,1499,2024-11-12 22:00:16+00,Out Device,CHECKOUT,NCD8242000384
54015,1583,2024-11-12 21:32:33+00,In Device,CHECKIN,NCD8242000216
54016,1474,2024-11-12 22:00:24+00,Out Device,CHECKOUT,NCD8242000384
54017,1316,2024-11-12 21:32:43+00,In Device,CHECKIN,NCD8242000216
54018,1259,2024-11-12 22:00:29+00,Out Device,CHECKOUT,NCD8242000384
54019,1701,2024-11-12 21:33:19+00,In Device,CHECKIN,NCD8242000216
54020,1470,2024-11-12 22:00:33+00,Out Device,CHECKOUT,NCD8242000384
54021,1702,2024-11-12 21:33:24+00,In Device,CHECKIN,NCD8242000216
54022,1555,2024-11-12 22:00:34+00,Out Device,CHECKOUT,NCD8242000384
54023,1677,2024-11-12 21:33:44+00,In Device,CHECKIN,NCD8242000216
54024,1283,2024-11-12 22:00:39+00,Out Device,CHECKOUT,NCD8242000384
54025,1434,2024-11-12 21:34:22+00,In Device,CHECKIN,NCD8242000216
54026,1311,2024-11-12 22:00:47+00,Out Device,CHECKOUT,NCD8242000384
54027,1054,2024-11-12 21:34:35+00,In Device,CHECKIN,NCD8242000216
54028,1693,2024-11-12 22:00:54+00,Out Device,CHECKOUT,NCD8242000384
54029,1560,2024-11-12 21:34:38+00,In Device,CHECKIN,NCD8242000216
54030,1030,2024-11-12 22:00:57+00,Out Device,CHECKOUT,NCD8242000384
54031,1126,2024-11-12 21:35:50+00,In Device,CHECKIN,NCD8242000216
54032,965,2024-11-12 22:00:59+00,Out Device,CHECKOUT,NCD8242000384
54033,1679,2024-11-12 21:36:46+00,In Device,CHECKIN,NCD8242000216
54034,1686,2024-11-12 22:01:01+00,Out Device,CHECKOUT,NCD8242000384
54035,1196,2024-11-12 21:36:48+00,In Device,CHECKIN,NCD8242000216
54036,964,2024-11-12 22:01:03+00,Out Device,CHECKOUT,NCD8242000384
54037,1085,2024-11-12 21:39:05+00,In Device,CHECKIN,NCD8242000216
54038,1498,2024-11-12 22:01:04+00,Out Device,CHECKOUT,NCD8242000384
54039,793,2024-11-12 21:39:08+00,In Device,CHECKIN,NCD8242000216
54040,825,2024-11-12 22:01:07+00,Out Device,CHECKOUT,NCD8242000384
54041,932,2024-11-12 21:39:10+00,In Device,CHECKIN,NCD8242000216
54042,1536,2024-11-12 22:01:09+00,Out Device,CHECKOUT,NCD8242000384
54043,952,2024-11-12 21:39:14+00,In Device,CHECKIN,NCD8242000216
54044,1496,2024-11-12 22:02:32+00,Out Device,CHECKOUT,NCD8242000384
54045,1264,2024-11-12 21:39:46+00,In Device,CHECKIN,NCD8242000216
54046,1071,2024-11-12 22:02:39+00,Out Device,CHECKOUT,NCD8242000384
54047,1420,2024-11-12 22:02:48+00,Out Device,CHECKOUT,NCD8242000384
54048,1384,2024-11-12 21:39:48+00,In Device,CHECKIN,NCD8242000216
54049,1204,2024-11-12 21:39:50+00,In Device,CHECKIN,NCD8242000216
54050,1691,2024-11-12 22:03:27+00,Out Device,CHECKOUT,NCD8242000384
54051,1674,2024-11-12 21:39:53+00,In Device,CHECKIN,NCD8242000216
54052,1293,2024-11-12 22:03:44+00,Out Device,CHECKOUT,NCD8242000384
54053,850,2024-11-12 21:39:57+00,In Device,CHECKIN,NCD8242000216
54054,966,2024-11-12 22:04:17+00,Out Device,CHECKOUT,NCD8242000384
54055,1102,2024-11-12 21:39:59+00,In Device,CHECKIN,NCD8242000216
54056,1529,2024-11-12 22:05:46+00,Out Device,CHECKOUT,NCD8242000384
54057,994,2024-11-12 21:40:02+00,In Device,CHECKIN,NCD8242000216
54058,1214,2024-11-12 22:06:14+00,Out Device,CHECKOUT,NCD8242000384
54059,1233,2024-11-12 21:40:05+00,In Device,CHECKIN,NCD8242000216
54060,800,2024-11-12 22:06:17+00,Out Device,CHECKOUT,NCD8242000384
54061,1546,2024-11-12 21:40:07+00,In Device,CHECKIN,NCD8242000216
54062,1243,2024-11-12 22:06:19+00,Out Device,CHECKOUT,NCD8242000384
54063,1120,2024-11-12 21:40:38+00,In Device,CHECKIN,NCD8242000216
54064,1404,2024-11-12 22:06:21+00,Out Device,CHECKOUT,NCD8242000384
54065,1079,2024-11-12 21:40:40+00,In Device,CHECKIN,NCD8242000216
54066,1497,2024-11-12 22:06:34+00,Out Device,CHECKOUT,NCD8242000384
54067,1221,2024-11-12 21:40:57+00,In Device,CHECKIN,NCD8242000216
54068,1353,2024-11-12 22:06:38+00,Out Device,CHECKOUT,NCD8242000384
54069,1519,2024-11-12 21:45:20+00,In Device,CHECKIN,NCD8242000216
54070,1572,2024-11-12 22:07:23+00,Out Device,CHECKOUT,NCD8242000384
54071,818,2024-11-12 21:45:22+00,In Device,CHECKIN,NCD8242000216
54072,1612,2024-11-12 22:07:27+00,Out Device,CHECKOUT,NCD8242000384
54073,1618,2024-11-12 21:46:54+00,In Device,CHECKIN,NCD8242000216
54074,1037,2024-11-12 22:07:46+00,Out Device,CHECKOUT,NCD8242000384
54075,1649,2024-11-12 21:47:06+00,In Device,CHECKIN,NCD8242000216
54076,1672,2024-11-12 22:08:41+00,Out Device,CHECKOUT,NCD8242000384
54077,1378,2024-11-12 21:48:34+00,In Device,CHECKIN,NCD8242000216
54078,1426,2024-11-12 22:15:59+00,Out Device,CHECKOUT,NCD8242000384
54079,1342,2024-11-12 21:49:06+00,In Device,CHECKIN,NCD8242000216
54080,1027,2024-11-12 22:23:19+00,Out Device,CHECKOUT,NCD8242000384
54081,1561,2024-11-12 21:49:08+00,In Device,CHECKIN,NCD8242000216
54082,1595,2024-11-13 05:43:14+00,Out Device,CHECKOUT,NCD8242000384
54083,1126,2024-11-13 05:43:18+00,Out Device,CHECKOUT,NCD8242000384
54084,1300,2024-11-12 21:49:09+00,In Device,CHECKIN,NCD8242000216
54085,1296,2024-11-12 21:49:10+00,In Device,CHECKIN,NCD8242000216
54086,1506,2024-11-13 05:48:49+00,Out Device,CHECKOUT,NCD8242000384
54087,1341,2024-11-12 21:49:11+00,In Device,CHECKIN,NCD8242000216
54088,6,2024-11-13 05:48:52+00,Out Device,CHECKOUT,NCD8242000384
54089,1373,2024-11-12 21:49:14+00,In Device,CHECKIN,NCD8242000216
54090,1185,2024-11-13 05:48:52+00,Out Device,CHECKOUT,NCD8242000384
54091,1651,2024-11-12 21:49:39+00,In Device,CHECKIN,NCD8242000216
54092,1196,2024-11-13 05:50:14+00,Out Device,CHECKOUT,NCD8242000384
54093,1200,2024-11-13 05:50:19+00,Out Device,CHECKOUT,NCD8242000384
54094,1667,2024-11-12 21:49:42+00,In Device,CHECKIN,NCD8242000216
54095,1674,2024-11-13 05:50:24+00,Out Device,CHECKOUT,NCD8242000384
54096,1521,2024-11-12 21:49:44+00,In Device,CHECKIN,NCD8242000216
54097,1171,2024-11-13 05:50:39+00,Out Device,CHECKOUT,NCD8242000384
54098,1149,2024-11-12 21:49:45+00,In Device,CHECKIN,NCD8242000216
54099,1679,2024-11-13 05:50:42+00,Out Device,CHECKOUT,NCD8242000384
54100,1511,2024-11-12 21:49:50+00,In Device,CHECKIN,NCD8242000216
54101,1555,2024-11-13 05:53:01+00,Out Device,CHECKOUT,NCD8242000384
54102,5,2024-11-13 05:53:05+00,Out Device,CHECKOUT,NCD8242000384
54103,1500,2024-11-12 21:49:56+00,In Device,CHECKIN,NCD8242000216
54104,932,2024-11-13 05:54:50+00,Out Device,CHECKOUT,NCD8242000384
54105,1115,2024-11-12 21:50:03+00,In Device,CHECKIN,NCD8242000216
54106,1358,2024-11-13 05:54:52+00,Out Device,CHECKOUT,NCD8242000384
54107,1603,2024-11-12 21:50:06+00,In Device,CHECKIN,NCD8242000216
54108,908,2024-11-13 05:54:57+00,Out Device,CHECKOUT,NCD8242000384
54109,793,2024-11-13 05:55:02+00,Out Device,CHECKOUT,NCD8242000384
54110,1557,2024-11-12 21:50:12+00,In Device,CHECKIN,NCD8242000216
54111,1699,2024-11-13 05:55:32+00,Out Device,CHECKOUT,NCD8242000384
54112,1494,2024-11-12 21:50:14+00,In Device,CHECKIN,NCD8242000216
54113,1296,2024-11-13 05:56:02+00,Out Device,CHECKOUT,NCD8242000384
54114,1114,2024-11-12 21:50:18+00,In Device,CHECKIN,NCD8242000216
54115,818,2024-11-13 05:56:05+00,Out Device,CHECKOUT,NCD8242000384
54116,1603,2024-11-13 05:56:16+00,Out Device,CHECKOUT,NCD8242000384
54117,1548,2024-11-12 21:50:25+00,In Device,CHECKIN,NCD8242000216
54118,1494,2024-11-13 05:56:53+00,Out Device,CHECKOUT,NCD8242000384
54119,1503,2024-11-12 21:51:00+00,In Device,CHECKIN,NCD8242000216
54120,1701,2024-11-13 05:57:05+00,Out Device,CHECKOUT,NCD8242000384
54121,1702,2024-11-13 05:57:07+00,Out Device,CHECKOUT,NCD8242000384
54122,1692,2024-11-12 21:51:04+00,In Device,CHECKIN,NCD8242000216
54123,2,2024-11-13 05:57:10+00,Out Device,CHECKOUT,NCD8242000384
54124,1650,2024-11-12 21:51:38+00,In Device,CHECKIN,NCD8242000216
54125,850,2024-11-13 05:57:12+00,Out Device,CHECKOUT,NCD8242000384
54126,1548,2024-11-13 05:57:15+00,Out Device,CHECKOUT,NCD8242000384
54127,1462,2024-11-12 21:51:41+00,In Device,CHECKIN,NCD8242000216
54128,1583,2024-11-13 05:57:17+00,Out Device,CHECKOUT,NCD8242000384
54129,1628,2024-11-12 21:51:43+00,In Device,CHECKIN,NCD8242000216
54130,1506,2024-11-12 21:51:50+00,In Device,CHECKIN,NCD8242000216
54131,5,2024-11-12 21:52:57+00,In Device,CHECKIN,NCD8242000216
54132,1637,2024-11-12 21:54:26+00,In Device,CHECKIN,NCD8242000216
54133,1379,2024-11-12 21:54:41+00,In Device,CHECKIN,NCD8242000216
54134,2,2024-11-12 21:58:54+00,In Device,CHECKIN,NCD8242000216
54135,1700,2024-11-12 21:59:03+00,In Device,CHECKIN,NCD8242000216
54136,1698,2024-11-12 21:59:04+00,In Device,CHECKIN,NCD8242000216
54137,1699,2024-11-12 21:59:08+00,In Device,CHECKIN,NCD8242000216
54138,1703,2024-11-12 21:59:11+00,In Device,CHECKIN,NCD8242000216
54139,1705,2024-11-12 21:59:14+00,In Device,CHECKIN,NCD8242000216
54140,1708,2024-11-12 21:59:17+00,In Device,CHECKIN,NCD8242000216
54141,1704,2024-11-12 21:59:25+00,In Device,CHECKIN,NCD8242000216
54142,1562,2024-11-13 01:38:49+00,In Device,CHECKIN,NCD8242000216
54143,1643,2024-11-13 05:41:43+00,In Device,CHECKIN,NCD8242000216
54144,1567,2024-11-13 05:45:14+00,In Device,CHECKIN,NCD8242000216
54145,1194,2024-11-13 05:46:42+00,In Device,CHECKIN,NCD8242000216
54146,1037,2024-11-13 05:46:45+00,In Device,CHECKIN,NCD8242000216
54147,1125,2024-11-13 05:46:47+00,In Device,CHECKIN,NCD8242000216
54148,1217,2024-11-13 05:46:51+00,In Device,CHECKIN,NCD8242000216
54149,1258,2024-11-13 05:46:57+00,In Device,CHECKIN,NCD8242000216
54150,1514,2024-11-13 05:47:09+00,In Device,CHECKIN,NCD8242000216
54151,1351,2024-11-13 05:47:25+00,In Device,CHECKIN,NCD8242000216
54152,1232,2024-11-13 05:47:56+00,In Device,CHECKIN,NCD8242000216
54153,1594,2024-11-13 05:47:58+00,In Device,CHECKIN,NCD8242000216
54154,1597,2024-11-13 05:48:00+00,In Device,CHECKIN,NCD8242000216
54155,885,2024-11-13 05:49:02+00,In Device,CHECKIN,NCD8242000216
54156,1172,2024-11-13 05:49:06+00,In Device,CHECKIN,NCD8242000216
54157,1191,2024-11-13 05:49:07+00,In Device,CHECKIN,NCD8242000216
54158,1469,2024-11-13 05:49:34+00,In Device,CHECKIN,NCD8242000216
54159,4,2024-11-13 05:49:39+00,In Device,CHECKIN,NCD8242000216
54160,1485,2024-11-13 05:49:41+00,In Device,CHECKIN,NCD8242000216
54161,904,2024-11-13 05:50:40+00,In Device,CHECKIN,NCD8242000216
54162,1478,2024-11-13 05:50:44+00,In Device,CHECKIN,NCD8242000216
54163,1479,2024-11-13 05:50:47+00,In Device,CHECKIN,NCD8242000216
54164,1669,2024-11-13 05:51:06+00,In Device,CHECKIN,NCD8242000216
54165,1645,2024-11-13 05:51:12+00,In Device,CHECKIN,NCD8242000216
54166,1388,2024-11-13 05:52:28+00,In Device,CHECKIN,NCD8242000216
54167,1525,2024-11-13 05:52:30+00,In Device,CHECKIN,NCD8242000216
54168,1585,2024-11-13 05:52:32+00,In Device,CHECKIN,NCD8242000216
54169,1262,2024-11-13 05:52:33+00,In Device,CHECKIN,NCD8242000216
54170,830,2024-11-13 05:52:37+00,In Device,CHECKIN,NCD8242000216
54171,1080,2024-11-13 05:52:39+00,In Device,CHECKIN,NCD8242000216
54172,990,2024-11-13 05:52:41+00,In Device,CHECKIN,NCD8242000216
54173,1454,2024-11-13 05:52:43+00,In Device,CHECKIN,NCD8242000216
54174,1086,2024-11-13 05:52:50+00,In Device,CHECKIN,NCD8242000216
54175,778,2024-11-13 05:53:40+00,In Device,CHECKIN,NCD8242000216
54176,1502,2024-11-13 05:53:46+00,In Device,CHECKIN,NCD8242000216
54177,1287,2024-11-13 05:54:11+00,In Device,CHECKIN,NCD8242000216
54178,894,2024-11-13 05:54:33+00,In Device,CHECKIN,NCD8242000216
54179,1467,2024-11-13 05:54:35+00,In Device,CHECKIN,NCD8242000216
54180,1552,2024-11-13 05:54:37+00,In Device,CHECKIN,NCD8242000216
54181,1437,2024-11-13 05:55:05+00,In Device,CHECKIN,NCD8242000216
54182,1532,2024-11-13 05:55:49+00,In Device,CHECKIN,NCD8242000216
54183,1416,2024-11-13 05:55:51+00,In Device,CHECKIN,NCD8242000216
54184,1305,2024-11-13 05:55:56+00,In Device,CHECKIN,NCD8242000216
54185,907,2024-11-13 05:55:58+00,In Device,CHECKIN,NCD8242000216
54186,848,2024-11-13 05:55:59+00,In Device,CHECKIN,NCD8242000216
54187,1335,2024-11-13 05:56:02+00,In Device,CHECKIN,NCD8242000216
54188,1582,2024-11-13 05:56:13+00,In Device,CHECKIN,NCD8242000216
54189,1070,2024-11-13 05:56:20+00,In Device,CHECKIN,NCD8242000216
54190,1666,2024-11-13 05:56:26+00,In Device,CHECKIN,NCD8242000216
54191,1593,2024-11-13 05:56:39+00,In Device,CHECKIN,NCD8242000216
54192,1575,2024-11-13 05:56:41+00,In Device,CHECKIN,NCD8242000216
54193,1670,2024-11-13 05:57:00+00,In Device,CHECKIN,NCD8242000216
54194,1459,2024-11-13 05:57:43+00,In Device,CHECKIN,NCD8242000216
54195,1708,2024-11-13 05:57:21+00,Out Device,CHECKOUT,NCD8242000384
54196,1628,2024-11-13 05:57:28+00,Out Device,CHECKOUT,NCD8242000384
54197,1703,2024-11-13 05:57:36+00,Out Device,CHECKOUT,NCD8242000384
54198,1507,2024-11-13 05:57:39+00,Out Device,CHECKOUT,NCD8242000384
54199,1054,2024-11-13 05:57:46+00,Out Device,CHECKOUT,NCD8242000384
54200,1560,2024-11-13 05:57:49+00,Out Device,CHECKOUT,NCD8242000384
54201,1093,2024-11-13 05:57:52+00,Out Device,CHECKOUT,NCD8242000384
54202,1378,2024-11-13 05:57:54+00,Out Device,CHECKOUT,NCD8242000384
